mag_x (uT),mag_y (uT),mag_z (uT)
3.269505112101881394e+01,1.138344665085645312e-03,3.780829049543968523e+01
3.268498926208528843e+01,1.088719273508488572e-02,3.780544966849515021e+01
3.270122916478798913e+01,-4.980977359954023333e-03,3.780710736738112132e+01
3.269864370051018199e+01,-4.457471342169080572e-03,3.777639697110024031e+01
3.270366055857638088e+01,6.910881690393861666e-03,3.777890070629241848e+01
3.268589574165274314e+01,1.019459540039196858e-02,3.779779165930534646e+01
3.269169459414692369e+01,-3.273927998819415458e-03,3.778737402747762530e+01
3.271497400924365451e+01,-7.782622212347799391e-03,3.779124234817560080e+01
3.269346406193781718e+01,-1.845707145760557347e-02,3.777904477931961225e+01
3.269372712345320053e+01,5.163592917012864783e-03,3.775974772244073563e+01
3.268156586297085653e+01,-4.299424688039359468e-03,3.779041488006663485e+01
3.268206670369821865e+01,-5.345351544031954824e-03,3.778075727198569211e+01
3.270294179896173148e+01,-5.502489063612163445e-03,3.776190767989704966e+01
3.268163133924286257e+01,-1.078940229766798056e-02,3.781114271211817623e+01
3.268278157192087008e+01,3.277456486675477468e-03,3.777481119393162601e+01
3.269351250879722670e+01,-3.923139056030045153e-03,3.777759210025139680e+01
3.268984036802211079e+01,-1.874484354765799249e-02,3.778071284584854084e+01
3.267677667248233320e+01,-4.066311556409269758e-03,3.778642231693041964e+01
3.268525865787403717e+01,-9.551329288311963608e-03,3.780180386882011589e+01
3.267003075758446329e+01,-3.891888488741959262e-03,3.778991137841670422e+01
3.269467158731012546e+01,2.465546525239380952e-03,3.777353621454761168e+01
3.268588068389528445e+01,-8.435036355086524343e-03,3.779371714281400330e+01
3.269623156748884441e+01,-1.326364091631698078e-02,3.777970369147978857e+01
3.267520979881356169e+01,5.860232818214431913e-03,3.781147859191007399e+01
3.268503288871056611e+01,1.305238287286815575e-02,3.778604707459017220e+01
3.268998213811717335e+01,9.404618229963345247e-03,3.777586112460532775e+01
3.269430485446733314e+01,-9.764780556356414745e-03,3.779326773892663027e+01
3.268096877164018110e+01,5.112712625883336637e-04,3.777534079751112017e+01
3.270446950061633373e+01,-5.176124204918240192e-03,3.779022889003185526e+01
3.268010725819841156e+01,-6.226375976506042399e-04,3.777832543941821797e+01
3.268831974490144887e+01,8.526216186362818713e-04,3.778859829160870021e+01
3.268157303335223673e+01,-3.800521094929615448e-04,3.779654561421361336e+01
3.266788619007351713e+01,-1.356260454828864433e-02,3.777472115319702084e+01
3.269006776175683626e+01,1.165105336623312865e-02,3.780702609154113247e+01
3.269844310453571978e+01,1.306104629788319531e-02,3.777987754790368058e+01
3.270540725955211769e+01,-2.512444132818595494e-03,3.779550895449423109e+01
3.268398788773716745e+01,3.675077909036271288e-03,3.777593125465101309e+01
3.268818457129791000e+01,-1.536531104659450645e-03,3.777669912366227578e+01
3.267574211015279673e+01,8.742443689743707377e-03,3.778233198062316234e+01
3.270111024857069992e+01,-2.244804632548052722e-02,3.777496226657543588e+01
3.268609181146229758e+01,1.782834650609337740e-02,3.777612770601650993e+01
3.269939853438313548e+01,9.317650188197823882e-03,3.778568135115938276e+01
3.270721760607043649e+01,7.991533716421046069e-03,3.776849160449074105e+01
3.268343747035625313e+01,1.078226998689607238e-02,3.778764691869505299e+01
3.267420741514288807e+01,5.065098362227157640e-03,3.779823593621187428e+01
3.268765877345651205e+01,1.026341201294039135e-02,3.778685665362284141e+01
3.269108010573201994e+01,-7.902328121015546672e-03,3.778023245384709128e+01
3.268619051999557001e+01,-1.339734927283711859e-02,3.779124421582591253e+01
3.269663870277914697e+01,8.745789323196608706e-03,3.779529187272124346e+01
3.271066975838299840e+01,7.580995128826647361e-03,3.777830650101946475e+01
3.269725435564671301e+01,5.930741584060002410e-03,3.779974819115680873e+01
3.269376730179321555e+01,4.574314149593839167e-05,3.781122945796787604e+01
3.269892927909678093e+01,1.333223175842503105e-02,3.778201234780964057e+01
3.270392752606081643e+01,2.044479040301147577e-02,3.777384967247951408e+01
3.269888725986403699e+01,-1.191121429814935226e-03,3.780025913706332119e+01
3.268407583398424521e+01,-3.851159032422210582e-03,3.779738309371354177e+01
3.268879110704514801e+01,-4.603154319290430826e-03,3.778075986742953063e+01
3.268868799622567423e+01,-6.856231707059247697e-04,3.777867397914997838e+01
3.269198916247731290e+01,8.363625684978878705e-03,3.779941614785619919e+01
3.268797150016033726e+01,1.850053159112332105e-02,3.780404965326331990e+01
3.269333345644585620e+01,1.430858222695289596e-02,3.777617263997279906e+01
3.268384488002010357e+01,-7.391544321131667157e-03,3.779014952057044496e+01
3.269413257234883474e+01,-4.445725346977421819e-03,3.779887051089488637e+01
3.270361375599778597e+01,-1.376472889066817848e-02,3.779410058038050835e+01
3.268965955860181793e+01,-4.275789832565141287e-03,3.778070862961266130e+01
3.269563032124648316e+01,-9.137218445956567583e-03,3.779822129147257925e+01
3.269592101328842659e+01,-9.508783024700782904e-03,3.778714855801705141e+01
3.269035965213819139e+01,-3.788851100919493013e-03,3.780880112510780577e+01
3.269130914626617113e+01,1.168440412141547730e-02,3.778744174359827213e+01
3.269665731377170204e+01,1.165933273223569190e-02,3.779643854374948830e+01
3.269354456374443885e+01,6.746241859239751441e-03,3.777932037972126977e+01
3.269728633833782538e+01,-2.674072081353590091e-03,3.778132409078033760e+01
3.268375436781217047e+01,1.313522861952210082e-02,3.780407642850564542e+01
3.269557450323258507e+01,-1.199023598564812575e-02,3.778428960243719104e+01
3.270061500014766409e+01,-2.186725640156618727e-03,3.777253319783191188e+01
3.269235005853586529e+01,3.867247634762042714e-03,3.777213103822194284e+01
3.268991179769250977e+01,3.736470905682906692e-03,3.779426261411395416e+01
3.270343958960928177e+01,1.376690311621532083e-02,3.780280750144699908e+01
3.269711027066947651e+01,-5.083663159434164205e-03,3.778676510848005421e+01
3.269306252837750293e+01,3.935432521828072065e-03,3.780015755084851037e+01
3.269624837206227141e+01,2.009425921904760444e-03,3.778055586944754651e+01
3.268919378808724474e+01,-7.243897259141787032e-03,3.778412649721037297e+01
3.269443125370462155e+01,1.317493237698804179e-02,3.779148762649539606e+01
3.269599790184506816e+01,1.653154434762737351e-02,3.781346297916983445e+01
3.268196502294276939e+01,3.176767898711102978e-03,3.778547924237408751e+01
3.269427095350458501e+01,-6.798669714269719999e-03,3.778599756069507976e+01
3.268166636257636526e+01,-5.879803998215942483e-03,3.777981843268138107e+01
3.268685966353027794e+01,-3.963077372760826292e-03,3.779265954802982463e+01
3.269272345003670921e+01,-1.501663648050613649e-02,3.780494533467854978e+01
3.267172413559534760e+01,-1.667441915233960903e-02,3.779697690201613369e+01
3.267767982503693247e+01,1.326714003363879679e-02,3.780240886317248794e+01
3.269573341339406625e+01,8.649799908154082867e-03,3.780044603305375261e+01
3.268435970238974164e+01,-2.872887496585910813e-04,3.779232603817263225e+01
3.268443985639299143e+01,1.404409304346041810e-02,3.779774645152075152e+01
3.269509392180124507e+01,-1.046174703546517461e-02,3.779053782222241864e+01
3.268089275512606662e+01,3.858369589736578963e-03,3.778303495991322336e+01
3.269774436450528299e+01,3.752119666645865621e-03,3.778933576427194652e+01
3.268936654164852484e+01,1.780003323771914498e-03,3.777921757592061169e+01
3.268682865348489486e+01,9.718138401511935975e-03,3.776915464754959117e+01
3.267732426237322585e+01,1.543579980461870851e-02,3.779021601779663797e+01
3.270285125827282258e+01,-8.438985346023089931e-03,3.779431057837270203e+01
3.271202417714452082e+01,-8.441639535174823641e-03,3.779922405251952000e+01
3.270504070518997963e+01,-1.990026678376456346e-02,3.778389186697133795e+01
3.268395061495294840e+01,-9.684933898634491209e-03,3.776111557775409722e+01
3.270633211239123028e+01,9.454591677603105607e-03,3.779257844045426395e+01
3.268982835968016332e+01,-1.104483182536324234e-03,3.777768406444965166e+01
3.268940992358282216e+01,-9.920197026822452635e-03,3.778896519000386434e+01
3.266758914597755847e+01,6.824738465355105477e-03,3.778909366379168944e+01
3.270504921072672744e+01,-1.148660044611689648e-02,3.779486709522420540e+01
3.270157152504416587e+01,-1.023113952906204265e-02,3.779829274909329939e+01
3.270130269925592614e+01,2.479483367226509305e-02,3.777921250385659846e+01
3.270111530636987851e+01,-1.497074576797846786e-02,3.777820237617056875e+01
3.268438015182442768e+01,-6.154253140163453914e-03,3.778448120307269420e+01
3.266587359746932862e+01,-8.777209627460036412e-03,3.778202625916406987e+01
3.269666044821808271e+01,1.991554810638399703e-02,3.778366368628743288e+01
3.266708735500170491e+01,-2.546374930435368195e-03,3.778281921865999493e+01
3.268238050344488244e+01,7.397842677949354601e-03,3.778498611640527116e+01
3.270119817580516752e+01,1.302665536750147700e-02,3.778168420820072981e+01
3.270140496055356039e+01,-1.070040062486760741e-03,3.777426289428390049e+01
3.269762686464602552e+01,-1.348013829334747740e-02,3.778969800050332850e+01
3.269044200990795446e+01,-1.478106832171711960e-02,3.777724468258664103e+01
3.268834916523803003e+01,-1.161111029856550653e-02,3.779655305472397941e+01
3.270058007323329718e+01,-2.781882845502641703e-04,3.778460744841105168e+01
3.270933273350363635e+01,-2.830364021380996509e-03,3.778959570897530540e+01
3.270390590217338911e+01,-1.152686570418719712e-02,3.779500838070638480e+01
3.268557216414225763e+01,-6.878909846758634455e-03,3.779627319709744171e+01
3.268347737814820420e+01,-9.402720451880569250e-03,3.779229624190620029e+01
3.268279066446466885e+01,1.998376737131881634e-03,3.777064298521722208e+01
3.268508462223190492e+01,-1.553223876078785141e-02,3.779317733351027897e+01
3.268160421599512944e+01,-5.340265111150175291e-03,3.779231549250510369e+01
3.268551387444266965e+01,4.735373693399262673e-03,3.779162779205174161e+01
3.270133640362164584e+01,1.096947918237814110e-02,3.779886340264584987e+01
3.269276183021342774e+01,-9.946485496892894587e-03,3.779299315500981749e+01
3.269299503013720454e+01,3.619133272451210102e-03,3.778465543546800376e+01
3.270521973402956206e+01,-3.649714869804473322e-03,3.780297984041443016e+01
3.270656526373456074e+01,1.739735278282382664e-03,3.779832662919110930e+01
3.270066545725916995e+01,-1.175994168757909641e-03,3.779029586747927283e+01
3.267463299347593875e+01,6.726283303574787271e-03,3.779973906998458943e+01
3.270080436545302405e+01,1.247231729597816224e-02,3.779193924884238953e+01
3.270580762022617449e+01,6.684571546074514863e-03,3.779032181201186091e+01
3.268780459250810821e+01,-1.223931485467188301e-02,3.779923434612030775e+01
3.268946131301645153e+01,-8.105402804549663269e-04,3.781572421752426294e+01
3.268509846101857619e+01,-1.495540877322486771e-02,3.778997368620265007e+01
3.269791069546232620e+01,1.374138685852439173e-02,3.778054676294088665e+01
3.269458315051875275e+01,-7.686116199671152657e-03,3.779922777972912940e+01
3.270864638173898697e+01,9.479432908104320349e-03,3.777919326577475090e+01
3.269402982015868275e+01,-8.724520479679749845e-04,3.778539073987172259e+01
3.267424274392170247e+01,6.810497643160962414e-03,3.778865249049668762e+01
3.269028603658568244e+01,1.468682401474736415e-02,3.777195567380396568e+01
3.269752699750370795e+01,2.243674503283929131e-02,3.779307930975490848e+01
3.270023688912945659e+01,2.824872724251946583e-03,3.780140532104059048e+01
3.269700190353015756e+01,-1.074755515110779056e-03,3.777861548600563424e+01
3.268691598959539135e+01,-5.555277587018138050e-03,3.779689195281771674e+01
3.270358304155006124e+01,-1.277883133582444208e-02,3.779103021958864161e+01
3.269279679841443453e+01,1.020870511188289725e-02,3.778782240725577424e+01
3.268302597388098008e+01,-5.855454401090189227e-03,3.778142035545601374e+01
3.268879399557584975e+01,2.693043966756783134e-03,3.779184624643609425e+01
3.268642278444691129e+01,6.189883581391894020e-03,3.778257906936050858e+01
3.269399867598686882e+01,8.225849907602778011e-03,3.780166236491045595e+01
3.269341518826388437e+01,-1.986845403574999044e-02,3.779716061840058927e+01
3.269395270479488858e+01,1.093902673148208424e-02,3.778322404745339469e+01
3.271288223873784773e+01,1.224897486949007644e-02,3.779429044479694966e+01
3.268656068878085108e+01,-2.973366888593797358e-03,3.779121823808154801e+01
3.268110437194678752e+01,-9.250057081141902990e-03,3.778220966422833271e+01
3.268328015288077637e+01,1.500572622096235350e-03,3.779521665943046571e+01
3.268613077929901323e+01,2.322265836626864147e-03,3.778259230791407930e+01
3.271153195855330864e+01,4.924365114515106591e-03,3.778356765122173755e+01
3.268843343616433117e+01,8.092525442376184014e-03,3.779878923703547144e+01
3.269549324032449533e+01,2.738819536137615182e-03,3.778807224750466531e+01
3.267918084875178408e+01,-5.887911418240014683e-03,3.779287604038903936e+01
3.268697374119864918e+01,9.227194472254425864e-03,3.780441136375210931e+01
3.269168766839815987e+01,-7.046809171272724100e-04,3.779691463533836071e+01
3.268187686231175348e+01,-1.834114508912509586e-02,3.779716272332728977e+01
3.267844925728976335e+01,4.841200714390989437e-03,3.778285145432545988e+01
3.267984834121124749e+01,1.796755139521418951e-02,3.778098008770169258e+01
3.269805641992035561e+01,1.463335589518286080e-02,3.779446774510684293e+01
3.269246039003263604e+01,-9.568559651480601155e-03,3.779574889140329219e+01
3.268799078788559598e+01,-2.995924271384245441e-03,3.779237225264167677e+01
3.268935937044905415e+01,-9.830647446211411219e-03,3.779430932336273941e+01
3.268253080313525061e+01,6.129569083077402239e-03,3.778807029654164751e+01
3.268639086974842911e+01,2.055438454936794890e-02,3.778161459616496387e+01
3.269141548548712706e+01,5.054657936357368972e-03,3.777969703845718641e+01
3.267236758366476579e+01,1.005158715172957927e-02,3.778461995810503993e+01
3.270153401685630001e+01,-1.160243933229770236e-02,3.778257531570100980e+01
3.268720501158122005e+01,1.291506842007409707e-02,3.778297061744986962e+01
3.270241640546400674e+01,-1.952976955756732802e-02,3.779010076071480029e+01
3.270423421868305525e+01,9.142009048921788048e-03,3.777801575897259312e+01
3.270384834416887543e+01,-5.112653651299383338e-04,3.778244970105075851e+01
3.268362670052565022e+01,6.780617498675652922e-03,3.778818670193052753e+01
3.269411630965547033e+01,-7.862938329201509674e-03,3.778742629395988217e+01
3.272308268853377911e+01,8.331300133421414358e-03,3.778052229031550979e+01
3.269676794110240792e+01,-1.690315293006800987e-02,3.777735185940783680e+01
3.270553173878838038e+01,1.487319632991506921e-02,3.777661641416047189e+01
3.268508218362519813e+01,1.501749144440611000e-02,3.780516328366608292e+01
3.266613796352519472e+01,3.517150538924125949e-03,3.779893383208618474e+01
3.268266749112516578e+01,1.379501122476431765e-02,3.779374653722074839e+01
3.268587477845463241e+01,5.213977693011187346e-03,3.778650897488886073e+01
3.268875035359958048e+01,1.163431772825275707e-03,3.778570879331741850e+01
3.267971959628962964e+01,-2.754820149268977572e-02,3.777900058708598863e+01
3.270760151632653390e+01,2.264192525285429677e-02,3.778519830702929028e+01
3.268536858374019971e+01,-1.493130151688392381e-03,3.779368386949775527e+01
3.271122730517760147e+01,3.036008369565711996e-03,3.777359234515839859e+01
3.268867717516927485e+01,-8.115784614762654864e-03,3.777076125612863677e+01
3.268080427249473985e+01,1.177557447217904112e-02,3.778161690355373992e+01
3.268789036251921232e+01,9.542233799817671086e-03,3.776569333367345394e+01
3.267721026893741509e+01,1.602414701746706673e-03,3.778429160348617444e+01
3.267300027173818933e+01,-1.567882388978890373e-02,3.779702561581023446e+01
3.270975606227130328e+01,-1.066535614699810376e-02,3.780150498347612142e+01
3.268916597570404292e+01,-2.746893413080115157e-02,3.777394146907835903e+01
3.267888010593900816e+01,-4.681486390392271789e-03,3.777412168415805382e+01
3.270768580699576233e+01,-1.513928913113103897e-03,3.778889587575691422e+01
3.268326815439885991e+01,1.909371418027957070e-03,3.777943878829298541e+01
3.268107005978623647e+01,6.820201129016541068e-03,3.778576633475967839e+01
3.268701475024653291e+01,-2.630142991691755867e-03,3.778706281155395885e+01
3.270248383571767192e+01,1.058690266716994129e-02,3.777381663339686924e+01
3.270355482291782323e+01,9.258787743979687845e-03,3.777977203832115549e+01
3.269504695439054132e+01,1.264578034970295292e-02,3.779720552565907354e+01
3.269332595149224829e+01,6.067974230836258379e-03,3.777661711234184594e+01
