accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.702656146336341852e-03,4.855481287014129510e-03,-8.791002962834605583e+00
1.927130065943244343e-03,1.969002106279288400e-03,-8.796587366253465490e+00
-8.085480853136525975e-04,1.269594258141535162e-02,-8.800099348270443045e+00
1.005736566659199381e-02,-9.114484711762148306e-03,-8.797977700841476789e+00
1.106143972039847975e-02,4.431946278267838435e-03,-8.789998251955481123e+00
1.423008737781016530e-03,4.357646180097283183e-03,-8.793628760570356917e+00
9.165792087267188998e-03,3.114348800801990656e-04,-8.807165233804710169e+00
9.775254810000926289e-03,1.333853934586780006e-03,-8.805415027724793120e+00
3.110418806106506409e-03,1.125300318335712476e-03,-8.798892592153617187e+00
3.887291895483049008e-03,2.427942694409215233e-03,-8.795243548697882829e+00
4.301779791571282846e-03,-7.340140491209957464e-03,-8.793677648374236711e+00
1.495582631257599436e-03,-4.739261350601314295e-03,-8.799841136825515164e+00
-4.430030405962372825e-03,-6.760753647480977242e-03,-8.798483170754845872e+00
5.193668402114346404e-03,1.907818295071654320e-03,-8.795854954187982244e+00
-1.881091675652991338e-03,-1.472915747495541798e-04,-8.789681905797783301e+00
7.602743669285609920e-03,7.862330076289806777e-03,-8.802327866255797773e+00
6.520732444042531481e-03,-6.094193356518309151e-03,-8.795843194671762788e+00
-9.671672455145887207e-03,-6.165403570559106761e-03,-8.797804607496175322e+00
4.328223832531705000e-03,6.565768591421530060e-04,-8.794106439392919583e+00
2.636561659719324248e-03,-4.314855403899098447e-03,-8.788470659668334406e+00
-4.949957134315275536e-03,2.094713945208150790e-04,-8.788675645775001044e+00
-5.994226235798371348e-04,3.070121934979179023e-03,-8.790941774420872434e+00
5.193102519553689789e-03,4.972770762432038132e-03,-8.799615839616347301e+00
-2.332933152062450881e-03,-7.668529054646880221e-03,-8.796964750767624963e+00
-3.130206518113316154e-05,-5.892371338677119966e-04,-8.785640535305244470e+00
-8.342358793798020609e-04,-2.895103863242776739e-03,-8.793195108990859765e+00
-1.835081835797085312e-03,-5.483937086176028479e-03,-8.792985229030119143e+00
1.951101562041323645e-03,6.645935096239856746e-03,-8.803232158899099602e+00
-2.634208046207784856e-03,-1.295082453683207152e-02,-8.785056551427921079e+00
3.465458932784341341e-03,4.339961005662153724e-03,-8.792517822468697730e+00
6.720625652558420531e-03,-5.339118524730985561e-03,-8.794129719731866857e+00
-2.170375028963849543e-03,-1.202242035671956342e-03,-8.791657403510665603e+00
1.340016832940164014e-02,1.472461407344832123e-03,-8.789635450955831431e+00
-3.515367037115701390e-04,-1.241793882075730923e-02,-8.785791265392001392e+00
3.094800663171832101e-03,3.393607568214410293e-03,-8.791824462731309353e+00
-7.366569109968021129e-04,-3.475676408261500587e-03,-8.792084711237606598e+00
-2.764521284585864675e-03,-8.119645821305747357e-03,-8.792710284217999828e+00
1.316539274054160475e-03,2.302211705060560687e-04,-8.791136969958522229e+00
-1.638295230707350258e-03,1.337919471293127702e-04,-8.782993800103348292e+00
-4.323723749373785050e-03,-1.050144730358050981e-03,-8.795314869930754398e+00
4.637456537680644778e-05,-1.091066883830150991e-02,-8.789991919547301080e+00
1.308816696629850132e-03,-2.309656332634287511e-03,-8.786870092223699302e+00
-7.973743639076677145e-03,-2.766124196793704176e-03,-8.787975921616652641e+00
9.356147226139283068e-03,-9.495135401299243218e-04,-8.791304887588719197e+00
-2.662160793299579676e-04,2.394278369014902087e-03,-8.791981133730894626e+00
5.406220670176531233e-03,-4.590141667900642835e-04,-8.800370352754638859e+00
2.306037482983029803e-03,7.272498404091427490e-03,-8.793638047493571364e+00
4.656005492696208004e-03,-7.149391393252072131e-03,-8.792824124443603395e+00
-6.969743180948705921e-05,-5.036897859811408952e-03,-8.805803896888367177e+00
3.088943868009697349e-03,-5.945893315006112179e-03,-8.790413283809487055e+00
4.604847344046483597e-03,6.889473573300749012e-03,-8.795710945523387281e+00
-4.762945398260960000e-03,6.897027478542847728e-03,-8.787031478879564261e+00
6.034755236655423710e-03,3.827296338995014782e-03,-8.790892726517578026e+00
-2.033067268073408037e-03,-1.318766851300238931e-03,-8.789199942841159796e+00
6.004069481474372423e-03,-7.918124096322649852e-03,-8.794970466317954205e+00
6.623258494236308920e-04,-7.873716124634333458e-03,-8.796136364431305310e+00
-2.877595920751700297e-03,1.709555201312751597e-03,-8.791335044424279488e+00
-7.379210518660701823e-03,2.621175643685452489e-03,-8.793794002057552461e+00
9.595270916598475216e-04,3.799972030734709901e-04,-8.796700525709697516e+00
2.748047260908934204e-03,1.176600175361571703e-03,-8.791444529975665390e+00
2.551583359272937418e-03,5.696633847912332786e-03,-8.798495635820433591e+00
-7.984943723174297778e-04,-3.554835320693703477e-03,-8.792282582784512357e+00
3.823812104342854019e-03,-1.856503044627003931e-03,-8.794211345095797938e+00
7.037653817049263801e-03,4.751936017773432906e-03,-8.802499938571241245e+00
-6.591317031336190770e-03,-4.742215381305054517e-03,-8.792627576482880514e+00
3.074983722827631834e-03,-6.432806123914388630e-04,-8.792339321077363934e+00
-5.496900892310263749e-03,-2.558142116751342763e-03,-8.803874296583098058e+00
-6.286457691707585810e-03,1.801648057779731832e-03,-8.795786069753392056e+00
-3.976392068296946691e-03,5.737710145627484930e-03,-8.791632399623326322e+00
8.246646064192557574e-04,2.846309348418409133e-03,-8.798902199673925395e+00
4.397819857035190939e-03,5.143675538216614836e-03,-8.790775194507375545e+00
1.749215597523213182e-04,-6.033298811544535005e-03,-8.797732720151596908e+00
-3.615991566350869237e-03,4.188985505102101742e-03,-8.790704584744151617e+00
-1.172954863615707083e-02,-9.000564554178120671e-04,-8.799339577587955930e+00
-6.829213458810583486e-04,7.876661757201388692e-04,-8.788967442649061823e+00
3.334330107691808095e-03,-5.530247547107553993e-03,-8.791781216893012285e+00
-2.624733547767377651e-03,-1.616947280731688419e-03,-8.793204798076464712e+00
1.861852812125835543e-03,1.433341187058903392e-03,-8.791453447093749318e+00
9.329904043758059651e-03,-2.928065265690703908e-03,-8.776839735716521318e+00
-3.826545501539655499e-03,-9.312295040139488903e-03,-8.790729740634608547e+00
4.518058443646851170e-03,-4.532415129725227555e-05,-8.790900598771520080e+00
-9.095896819831679123e-03,4.680942554895334978e-03,-8.797758405379951796e+00
-1.458966413826159013e-03,-3.386495919459615866e-03,-8.789158640735507788e+00
4.096293069232800031e-03,1.046075198534539329e-03,-8.797201272683528472e+00
-5.696974899352504410e-03,7.252593733596549713e-03,-8.792655073045668956e+00
-2.016503923889062695e-03,3.872176147541194716e-03,-8.794355812894647073e+00
8.779359546067365297e-05,-2.604283193266981075e-04,-8.795409780567199576e+00
-2.319494733045560086e-03,-1.313553721311488042e-03,-8.801715615557819561e+00
3.261198368791195807e-03,-1.968306727851826081e-03,-8.788761114501799199e+00
-4.627792105031535916e-03,-3.314321753692365310e-03,-8.795987704588567269e+00
1.585060143943890559e-03,7.498452083660648790e-03,-8.795726981704707015e+00
4.337816624730500385e-03,2.696187839240028229e-03,-8.789228265392413419e+00
-1.692084480367819473e-03,7.424317308662692350e-03,-8.794069719079903535e+00
-6.421055237329753237e-03,8.236119353355823847e-03,-8.790801177087168128e+00
2.929090696287853842e-03,3.466349961118654795e-03,-8.800529590273107772e+00
-1.353550958146864823e-03,-3.499118322665358688e-03,-8.795118562096419623e+00
-3.557725723463310823e-03,-1.105509623094204667e-03,-8.792554535733538401e+00
5.371840941563746363e-03,2.614689724308183076e-05,-8.795162734289991846e+00
-5.098909132368286464e-04,5.643168898115557240e-03,-8.796460644942552420e+00
2.992881031447266419e-03,1.346032148536097529e-03,-8.795220685827995766e+00
3.660788408295042196e-03,4.183796652967222002e-04,-8.796631170012439327e+00
-4.243757496974897778e-03,-7.967483530192822835e-03,-8.782861146958067522e+00
5.767925793998434844e-03,5.092751180642726000e-03,-8.798295009742194139e+00
-8.479774541463208290e-03,-8.594381538312942728e-03,-8.792706930512864005e+00
3.196253893907757306e-03,2.519987567431062215e-03,-8.787686346165980211e+00
-1.388784819877965382e-04,-3.670332171823839119e-03,-8.797636160606955968e+00
-6.722051873535253455e-05,9.717939537628344712e-03,-8.798398623999784007e+00
-4.001483763373714191e-03,-4.759149552446553626e-03,-8.795008151064086732e+00
-2.104495796061040067e-03,1.108904067044201233e-02,-8.792016983315516399e+00
-5.922581063014187297e-03,-1.164625325344940954e-02,-8.795137031938564220e+00
1.309874642474012467e-02,2.769186492762439229e-03,-8.779938190052286373e+00
4.160448222458394121e-04,-4.188722558578170455e-03,-8.801006369917804051e+00
5.598450013339578181e-03,-4.173733405727206823e-03,-8.799643118175666245e+00
2.885710824877645020e-03,-3.581870157030189001e-04,-8.787415264713672514e+00
-1.595769529702083548e-03,3.232998833140407306e-03,-8.800209473208312261e+00
-6.955882643644385657e-04,3.356149142686103387e-04,-8.784544121176089959e+00
-8.015628785013427862e-03,3.146539852025900634e-03,-8.790718445588655783e+00
-5.257066864455090319e-03,1.528977325708753094e-03,-8.792344848803928414e+00
3.606160815011528499e-03,-5.975185528458964133e-03,-8.796779367087836476e+00
-1.277326583312763612e-03,-4.897228870056581466e-03,-8.795176839645936440e+00
-6.871778723504474475e-03,-6.029728616882023585e-04,-8.792969090117269459e+00
7.653087276223029950e-03,-7.217663078834807636e-03,-8.793547149860364343e+00
6.057207218578769016e-03,-3.719813320257025525e-03,-8.790693981158085535e+00
-1.689984048855777666e-04,4.671701195766594233e-03,-8.799106615219619343e+00
-1.059572802438913525e-02,9.285919344199440768e-04,-8.795560468293407652e+00
-5.092810670723105226e-03,-4.605440351150183291e-03,-8.786435375334605169e+00
-3.520342816983771522e-03,-6.616300160727670195e-03,-8.795896267581765571e+00
-6.989527978612044418e-03,5.234211775288419299e-03,-8.796648606988835439e+00
-2.936786873605621477e-04,1.603630042747647639e-03,-8.797334433089204708e+00
6.559226079520642273e-03,-8.942061838139926666e-03,-8.794087985481695569e+00
-5.174041995963479107e-03,-3.601849915887013216e-03,-8.787349838722430917e+00
-3.576065975116287862e-03,1.535648414752884732e-03,-8.788556248102603163e+00
9.359309758390168058e-03,-1.243256631893823166e-03,-8.788305521173839452e+00
7.903215898764191652e-04,1.490713847610849845e-03,-8.793843388291261221e+00
3.124408609846315767e-03,1.523847325221864678e-03,-8.794967633907639026e+00
-2.306258419155485326e-03,-2.266810154544926514e-03,-8.792451221475083400e+00
-6.110666311637026789e-03,1.143110174676014237e-03,-8.795463608729813032e+00
8.384846025820429831e-04,3.674056086921180520e-03,-8.797760127754600035e+00
-1.434243661704397632e-03,2.765759042645373682e-04,-8.793403497192356255e+00
-1.364555540549325548e-02,-4.024969085500982799e-03,-8.792316910910956906e+00
6.922485789995284607e-04,-4.624447425930561933e-03,-8.784178337224551214e+00
1.017542775493822122e-03,-2.200235263060221214e-03,-8.796388404597889732e+00
-8.662589788341312422e-03,5.698254784334342953e-03,-8.791531839236556678e+00
2.947114061731822155e-03,-3.718629427298891354e-03,-8.796594649588012516e+00
8.046458375162386656e-03,-3.997340854879165013e-04,-8.797725095046365240e+00
-6.002718668633680310e-03,-5.218428131791757844e-03,-8.797993668157774394e+00
6.185899507365722264e-03,4.663937045068781984e-03,-8.796511671555556688e+00
6.082460147623554476e-03,5.004172333271887825e-03,-8.802003782443748037e+00
-3.386042163346491846e-03,-5.999333876765131773e-03,-8.800581849301401860e+00
6.578848058802606001e-04,-1.556537945106769953e-03,-8.805722138173171842e+00
-4.190854420281551682e-03,9.963140015643079384e-03,-8.795617814182538297e+00
-3.772558156551419472e-03,4.420063815935513715e-03,-8.795897381359091938e+00
-8.153305870573654413e-03,1.895433322791027168e-03,-8.799437100733388917e+00
-6.948956568449769083e-04,5.044775935016214234e-03,-8.798250681630966241e+00
-5.099634693292024509e-04,-7.430788772046024136e-03,-8.794634328077895802e+00
-2.775761152933886762e-03,-1.773090646069643266e-03,-8.793015972088962684e+00
2.464368635987145527e-03,-2.922465925512787027e-03,-8.797368325556892188e+00
-6.362236397983066054e-03,-4.482510216091485297e-03,-8.802866124558114791e+00
-2.196033215846708575e-03,-7.505167522132492712e-03,-8.793881450425221402e+00
1.250056230447180259e-03,-1.252350618469331642e-02,-8.800930149430106653e+00
4.327562444347282135e-03,-5.734829814985843016e-03,-8.792642534885578343e+00
-5.240129633336315304e-04,-2.773761747754052275e-03,-8.799400714959423553e+00
2.022319679706089876e-03,7.840788721716774462e-03,-8.800225668866520579e+00
6.930392235318634866e-03,4.182778109507287630e-03,-8.795877829618255817e+00
-4.421297581969973328e-03,-3.810611609960354133e-03,-8.801731130474657050e+00
-2.648331579855077444e-03,-6.581760607639581748e-03,-8.795878824742043633e+00
9.847125070749670854e-04,3.437710921358395465e-03,-8.786161171529219160e+00
2.472057580669104106e-03,-3.354287223139271450e-03,-8.794830739836976718e+00
-2.567291082965765959e-03,7.441067488533657315e-04,-8.796484225999652296e+00
-1.375233273522051157e-03,-1.188972453255379702e-02,-8.806524334857622094e+00
-9.493526039243510529e-04,2.709455933106696881e-03,-8.795786671406347068e+00
-3.356812880255313335e-03,2.753738054644259969e-03,-8.794220120636806470e+00
1.050498862558069818e-02,5.275852097990546379e-03,-8.789943265979042408e+00
1.759145870945225815e-03,3.740242758336326419e-03,-8.790997910552849959e+00
1.068415260786823690e-04,3.404552953660506392e-03,-8.799414170296248727e+00
-5.246671231150893192e-03,4.704688717457211102e-03,-8.791438383081978003e+00
-7.374415184506610994e-03,-5.053618152793249579e-03,-8.796182679708957508e+00
-4.219378575131056686e-03,-5.880102601259368797e-04,-8.797598137150890452e+00
-7.026523616909878013e-03,-2.517471379101629721e-03,-8.790826204895145324e+00
-4.766570053551866422e-03,1.987446010755124898e-04,-8.795790305107111351e+00
-3.224736063302468918e-03,-3.344315359929307761e-03,-8.797839868485434422e+00
-3.674603204695550251e-03,-2.391163956893231288e-03,-8.797963155312821470e+00
6.597754571716708642e-03,-1.868848771145927489e-03,-8.786916431800353422e+00
-5.343497729339087392e-03,-1.747351661332219959e-03,-8.792427867621896098e+00
-7.677562670765529680e-03,3.890424182403410917e-03,-8.787077232279225214e+00
-1.276794737589615836e-03,9.344506071877595708e-04,-8.799296916825234405e+00
-7.994475493043662340e-03,2.438826510061989881e-03,-8.793567474516036597e+00
5.226764873847723194e-04,-6.263321599459898900e-03,-8.801472041966226456e+00
-8.826893078471548639e-04,-1.866178456697775972e-03,-8.790924911744868453e+00
7.293464130544338730e-03,-8.854347245545087994e-03,-8.791160931555388913e+00
-5.982638121295096555e-03,8.936494199291957624e-03,-8.796131758256843014e+00
-1.409776008791180889e-02,-1.258034316618758877e-03,-8.801817529204285506e+00
3.423662868596743201e-03,5.773671845962101770e-03,-8.787816719151344103e+00
1.230998130157569953e-02,8.354700774462609988e-03,-8.796745029831617657e+00
2.165384707611941930e-03,1.038579577638545481e-03,-8.790864117483973672e+00
-5.361465783896911079e-04,4.924465754082130555e-04,-8.794837442738717925e+00
-2.941574037415812387e-03,-5.879729799319775504e-03,-8.788844685749213070e+00
2.092684198974822767e-03,6.368668928045965669e-04,-8.786514322777613017e+00
2.393365707681850620e-04,7.451974180504230584e-03,-8.796652095038654195e+00
-8.027378634513246359e-04,4.488575184155508407e-03,-8.794499842975508130e+00
1.860060823439446589e-03,-4.872974143383946612e-03,-8.792505152209331598e+00
-4.945650974143483763e-04,3.326407362825917723e-03,-8.786553660911446073e+00
4.594091715224900806e-03,-6.873437680858541241e-04,-8.798222567804218741e+00
-3.788478541000903435e-03,9.499303973791915767e-03,-8.792049165929821442e+00
1.614506454194463000e-03,-3.512259431341252860e-03,-8.793709800172496927e+00
4.959146253811266489e-03,-2.409001719648091577e-03,-8.789418916268671111e+00
5.273616780031292230e-03,-4.798464617679642358e-03,-8.801409703465116863e+00
7.764616945226963983e-04,-7.791681493837878530e-03,-8.794393956527269296e+00
7.052615791689819530e-03,4.155483765570297874e-03,-8.802497766072926666e+00
7.807054895599335048e-03,-8.167578914294886319e-03,-8.791430102347508324e+00
1.188375758967586890e-02,-2.259529789645574327e-03,-8.807211312662497349e+00
-2.056451917406636274e-03,2.784469919931566607e-03,-8.799998633940491644e+00
6.488948026680418750e-03,4.534507273997195713e-03,-8.794171178702406166e+00
-4.821127012817434318e-03,1.484496384222334827e-05,-8.793260796373040478e+00
-2.291477486222190212e-03,4.640825726810004874e-03,-8.794795634676802365e+00
-2.268421120726533003e-03,1.173101770771697297e-03,-8.805174650116248003e+00
1.179280049637609126e-03,3.145147442834060700e-03,-8.795459819444936045e+00
2.248181939010726084e-04,1.263422259247578205e-03,-8.796557556315649506e+00
6.581818101263281961e-04,1.291717545437682385e-03,-8.791351757839953152e+00
2.307056496761482247e-03,-2.845952792348327258e-03,-8.798445442463780353e+00
-2.325910629927071052e-03,7.438950366860342615e-04,-8.796340740353116416e+00
9.170004120412746443e-04,3.067677140934486294e-03,-8.800241846509049282e+00
-1.533299894421342015e-03,-4.473874608571720007e-03,-8.791376009553774296e+00
-4.895505618678581755e-04,-1.292981308925031511e-03,-8.791411667263599128e+00
-2.062875797788004534e-03,-1.864794645384965869e-03,-8.806418373477036710e+00
8.842530450360657976e-04,-3.778225842917841068e-03,-8.778546375361290899e+00
-1.250164976538007202e-04,9.766269903404659405e-03,-8.788292161511661149e+00
-5.451956693695072728e-03,-8.969863735125720508e-03,-8.789729121752182905e+00
4.541070014502757851e-03,-3.999797649962195424e-03,-8.795849397879473841e+00
1.021223093192201708e-03,-3.656344426377886730e-03,-8.804306924674355272e+00
-8.604368170722702077e-04,-1.147138071877844626e-03,-8.789299947891121789e+00
6.663271858426344021e-03,-3.205113737868013971e-03,-8.793931909752924270e+00
3.714323869117270183e-03,3.492666616489423920e-03,-8.796375673588828548e+00
1.677408872416347955e-03,2.371880865116481746e-03,-8.800463632914569345e+00
-3.880422102843771384e-03,-5.805504447184003762e-03,-8.790291111027611848e+00
1.526723261305158947e-03,-6.375689528794014141e-03,-8.797171608861940939e+00
-3.709151167562459508e-03,3.388816827774547048e-03,-8.790194893099528173e+00
-5.957724087473231529e-04,-6.786321237743368068e-03,-8.797727447130759160e+00
-7.084712369582495638e-03,4.901358462789662387e-05,-8.793937581811761106e+00
3.496835605654535425e-03,-3.652453523180011416e-03,-8.796472505488308613e+00
6.205771970653426459e-04,2.378475002227019525e-04,-8.801585535904552060e+00
-2.043888586943589433e-03,1.891955631559761100e-04,-8.801364025012336612e+00
-8.325717042440431218e-03,2.742495929288976675e-03,-8.792941204794193055e+00
5.036875463123138483e-03,5.232297535634027053e-03,-8.796519775990105927e+00
-3.759946925250368631e-03,-3.361830228483195151e-03,-8.788980350549941534e+00
-3.424107148800773371e-03,5.689933491206236593e-03,-8.790581506052379979e+00
-4.936531171897629890e-03,4.510287513171546900e-03,-8.791072001131121638e+00
8.533757879374217646e-04,-4.957213427827724880e-03,-8.793493930490278387e+00
8.205030593502539091e-03,-3.410720298312940654e-03,-8.797304014464707222e+00
-1.726252056822118847e-04,-3.004512657323395348e-04,-8.795511913130816595e+00
-2.912376294922028146e-03,1.825460149954784804e-03,-8.791249863532774711e+00
5.884275168219085805e-03,-8.085013029642333995e-03,-8.790278045508776117e+00
-4.390578885785383426e-03,2.020824035453253672e-03,-8.786074775400035008e+00
7.875785682433312715e-03,3.266468269964915242e-03,-8.793993902511322958e+00
1.004274128809066156e-03,-1.565064864495981437e-02,-8.795272244712506904e+00
-4.578911940726624816e-03,-8.261865008857078446e-03,-8.798903567901369627e+00
4.186194526117688330e-03,3.720201943638438459e-03,-8.790792774952402411e+00
-1.310073333605908316e-02,1.272653173216926588e-03,-8.800212801587113276e+00
-7.101148235595221118e-03,1.283146291654296833e-03,-8.795010742585262165e+00
6.811963971287216327e-03,9.880561322536375590e-03,-8.797029839874484836e+00
-7.235181485619491919e-03,-3.757021290756122883e-03,-8.792463582041643022e+00
-2.557676509403297369e-03,2.091617527414900857e-03,-8.796321361146619111e+00
6.573445495984049647e-03,-2.847258083058048367e-03,-8.800716480947938791e+00
5.881411490131945030e-03,-4.566470586890574324e-04,-8.788842821235325786e+00
3.312224309431904910e-03,3.144383432105418447e-03,-8.796904185642416607e+00
2.072659421141272054e-04,9.115832701494429313e-03,-8.788884670505597185e+00
-1.036382676996102812e-03,-2.534506457792628630e-03,-8.793466604539640130e+00
3.717510853850202173e-03,2.821151111831243986e-05,-8.794612755224230582e+00
3.447732300474768991e-03,-8.664210667772074062e-03,-8.792519449889519834e+00
1.965241712512865498e-03,3.366416959573634640e-03,-8.796456177587806735e+00
4.485149098420792229e-05,-4.491346410087309173e-04,-8.798949425836017468e+00
-4.705221577061499162e-03,5.801061573768202806e-03,-8.794816608067039354e+00
1.860740125803390325e-03,-6.697354065161518523e-03,-8.787208066859703237e+00
-9.511730081115332691e-03,-7.838474706125614583e-05,-8.794287793546043730e+00
-3.140991250257879185e-03,2.179493526198179876e-03,-8.803755956620022971e+00
-8.783003768438518710e-03,5.925396879413682809e-03,-8.800354265098727424e+00
-4.108179607352582287e-03,4.913730400366762147e-03,-8.804282923512692705e+00
-4.131630065694335240e-03,1.734233814903005273e-03,-8.779635546274922930e+00
-8.023809733145106926e-04,8.132417809159126930e-04,-8.798569836158087298e+00
-4.835387210565442705e-03,5.951515567828002604e-03,-8.777744661647435720e+00
1.532157330549725478e-04,3.935583932479769925e-03,-8.794741216004817730e+00
-7.580785837824655614e-03,3.245920756338178947e-03,-8.795899565967808087e+00
4.084928607163470365e-03,-1.070798768968440721e-02,-8.799248927720377367e+00
-6.176521358241312404e-03,-6.882091431391471927e-03,-8.793139198158687719e+00
7.160715531370306919e-03,-2.986479636879646460e-03,-8.801278768164939592e+00
-5.465796362378321123e-03,-6.282115098503764615e-03,-8.793766350538382071e+00
2.391743922992311915e-03,3.817856455559996524e-03,-8.793336741525408229e+00
5.874823016929165906e-03,7.190541456103718976e-03,-8.799572296854105247e+00
1.064396738155998917e-02,2.823694728840456594e-03,-8.797264096215481999e+00
-7.403959837527616591e-03,-4.208764005851645812e-03,-8.791440625182191937e+00
2.099501960479078686e-04,8.618635546303288555e-03,-8.797074024679545801e+00
-1.079645742943169569e-02,-3.166844735559775238e-03,-8.795283169647515109e+00
7.079987384852815674e-03,-2.920076540640735921e-03,-8.792028364478490232e+00
1.200863179121810414e-03,2.642669934239706697e-03,-8.795447040616124923e+00
6.657729371949660776e-04,5.239597110541358753e-04,-8.806673243212955526e+00
-5.839808834564653647e-03,-4.160527429673535268e-03,-8.799330635421496183e+00
-4.459406613510610330e-03,-7.430454518638764279e-03,-8.785167596475609741e+00
5.651010226614884557e-03,-1.594854510948138116e-03,-8.794799078949177229e+00
-4.066839616264943634e-03,3.365797075458010299e-03,-8.793919689621898073e+00
-5.105743602946522831e-03,-4.432017709257460823e-03,-8.801566763714642860e+00
4.359917067486577570e-03,4.178581969756283094e-04,-8.794695356792436414e+00
1.320659895421559668e-03,2.618443039515314010e-03,-8.799016327129988824e+00
2.059393835752831598e-03,-8.131146752762634031e-03,-8.794457165726798920e+00
-1.972454223338860647e-03,3.620314666274750993e-03,-8.793650179071226702e+00
1.009657466632524680e-03,-2.236796255480049539e-03,-8.797422101110866421e+00
5.229147849757343446e-03,2.459553745384736312e-03,-8.799669015910874137e+00
-1.182199529249216815e-03,-5.003786842579903069e-03,-8.800373845515842675e+00
-3.132286144092536698e-03,-3.631883058081379796e-03,-8.795400375106748214e+00
-2.596290081760602424e-03,-3.493027581271207927e-03,-8.798516946249922199e+00
4.797824600203023904e-04,-3.305541479668688398e-03,-8.801276548236055319e+00
-7.947795132112481448e-04,2.523882449906726753e-03,-8.789181596002411112e+00
4.995979911523762071e-03,3.035730534876020150e-03,-8.795655973853458320e+00
-1.731488311467208789e-03,-4.404825813654404502e-03,-8.795461374467972604e+00
-8.157361000863828232e-03,1.776480707928325105e-03,-8.788612685158142313e+00
1.146209467310424978e-03,-1.565451861915780757e-02,-8.802357661818021484e+00
6.098220552720856613e-03,-6.145285014764475563e-03,-8.787602349777802857e+00
5.096793197385291748e-05,2.937640278745537546e-03,-8.794560059306313349e+00
2.475568174632655598e-03,1.608904558693289742e-03,-8.802575187574774418e+00
3.121204237092701627e-03,1.502613139375824766e-04,-8.794099456313519525e+00
3.871325368236951461e-03,2.293472894974592224e-03,-8.800274932252502680e+00
-1.606085452697000697e-03,-1.742144221973098263e-03,-8.797278968762407558e+00
-5.162415809436419860e-03,-2.685757317708554765e-03,-8.789599041535829826e+00
-2.834649900531909308e-03,3.032664859636636308e-04,-8.802358462628166791e+00
2.125420947207217436e-03,-7.064204230676012289e-03,-8.792762315285875374e+00
-5.113932381522107162e-03,7.649181093336399062e-03,-8.794928743150171258e+00
3.763391820019191484e-03,-1.202263240070490036e-03,-8.791791760483924634e+00
-5.216695110071503487e-03,7.887290462698057529e-04,-8.786145036764649419e+00
1.994676056128498898e-03,-3.254195165441403290e-03,-8.786913300212983557e+00
-8.627584737155712113e-03,-4.459143806737683323e-04,-8.797050916239198770e+00
-1.000792694816974270e-02,4.699659614862024271e-03,-8.790448441346743635e+00
-9.406635453010771253e-03,4.870506764844276595e-03,-8.797225887136805866e+00
-9.725611458518895270e-04,2.302868352983913111e-05,-8.794506524945733261e+00
5.469007494445327251e-03,-3.889188179757497102e-03,-8.795134292873598270e+00
5.576321609189494391e-03,5.418899765906556518e-03,-8.796065596146915411e+00
9.174671640381342483e-04,-1.746562517716187309e-03,-8.805723097216588968e+00
-2.826948893122147553e-03,-1.004139690488254711e-03,-8.793920686033088074e+00
-6.149029579132852218e-04,4.259747663999053149e-03,-8.803119739487279105e+00
2.532658821228458632e-03,-3.096389492816853471e-03,-8.799798497184411872e+00
1.218340328831169156e-03,2.356060073413301145e-03,-8.796833951744821078e+00
2.527919823779104392e-03,-6.648420144009972287e-04,-8.793390905791829582e+00
-6.132633412630536691e-03,-4.406915869129612862e-03,-8.796987553391408809e+00
2.101760838567673026e-03,5.034391767314038736e-04,-8.798520293156586902e+00
-7.098543722286659863e-03,3.473130000055738454e-03,-8.797041063502216929e+00
-5.785335411239637786e-03,-4.230557139361519094e-03,-8.796684604550117470e+00
-6.669425762216047750e-03,3.509799145595508276e-04,-8.795993563964028539e+00
7.066443601690076612e-03,8.714019432427002124e-03,-8.796949889992452754e+00
6.938991111277945448e-03,3.326261539444992209e-03,-8.800788443429196306e+00
-3.855917358916248223e-03,4.096364475806755882e-03,-8.796076757590469697e+00
-3.016034698091222752e-04,8.725840132156532578e-03,-8.789573967640283314e+00
-1.645478421358197814e-03,7.872711539138170858e-03,-8.791310975716475795e+00
1.222339355133599822e-06,6.101626703562659272e-03,-8.793824832283229753e+00
-2.383663684327987781e-03,-3.435091876291964481e-04,-8.799654068063421875e+00
-2.282954184442771185e-03,1.435829829540961325e-03,-8.785794357045974223e+00
8.340772612547518988e-04,3.796082938147117385e-03,-8.797391165916957689e+00
-1.490332334429680754e-04,7.445465984804165369e-03,-8.792139061362714614e+00
-9.142052486640741063e-03,-4.056471066184907243e-03,-8.794773676778230964e+00
5.518563197154096635e-03,-1.589093403859779359e-03,-8.788807956677771926e+00
3.145058601267038383e-03,1.960588923642257817e-03,-8.798044848328880008e+00
-2.939102794652306925e-03,-5.391907452243199089e-03,-8.801961413901940645e+00
-1.463455615723932568e-03,3.731269094155418437e-03,-8.792480837311689612e+00
9.355074546030083676e-04,-7.289923020497671505e-03,-8.794578883276187753e+00
-7.965423234964817906e-04,-4.601077326817805749e-03,-8.790484788627702883e+00
5.574816996541455925e-03,-4.517207410595616181e-03,-8.794749188112055194e+00
-3.285677416292334674e-03,-1.129687619928858777e-03,-8.798044343560507130e+00
-5.167991736240551415e-03,1.196659850033819986e-02,-8.792333167051724629e+00
2.171675350322052969e-04,-2.374132728024864504e-03,-8.791781060387387825e+00
5.768010569438638451e-04,-4.658097439612058493e-03,-8.800396789017270294e+00
